dataset,nr_fold,algorithm,metric
GMSC,4,RE_bag,0.00450142480575268
GMSC,4,SRE_RF,0.00435155694900277
GMSC,4,SRE_bag,0.00447436554183144
GMSC,4,SRE_boosting,0.00449691068650265
GMSC,4,SRE_PLTR,0.00434504893409279
GMSC,4,PLTR,0.0032850549364561
GMSC,5,LRR,0.00461676494858491
GMSC,5,GAM,0.00202339969007029
GMSC,5,LDA,2.8804024349476e-4
GMSC,5,CTREE,0.00383038405793258
GMSC,5,RF,0.00447452031341355
GMSC,5,LGBM,0.00436495422399068
GMSC,5,RE_boosting,0.00444737180675462
GMSC,5,RE_RF,0.00457728256477706
GMSC,5,RE_bag,0.00450507354914443
GMSC,5,SRE_RF,0.0045987958192112
GMSC,5,SRE_bag,0.00469688590216991
GMSC,5,SRE_boosting,0.00451396145625324
GMSC,5,SRE_PLTR,0.00469640269754509
GMSC,5,PLTR,9.8705901816463e-4
GMSC,6,LRR,0.00404438616208829
GMSC,6,GAM,0.00217184644980782
GMSC,6,LDA,6.9840026724444e-4
GMSC,6,CTREE,0.00389593174555652
GMSC,6,RF,0.00373046434070592
GMSC,6,LGBM,0.0041208297112051
GMSC,6,RE_boosting,0.00420250945432705
GMSC,6,RE_RF,0.0043357097904952
GMSC,6,RE_bag,0.00459115667798132
GMSC,6,SRE_RF,0.00439420584015558
GMSC,6,SRE_bag,0.00459667331360801
GMSC,6,SRE_boosting,0.004403843823277
GMSC,6,SRE_PLTR,0.00446820420523678
GMSC,6,PLTR,0.00350913356469814
HMEQ,1,LRR,0.032706675310468
HMEQ,1,GAM,0.037779085113497
HMEQ,1,LDA,0.0342806570952538
HMEQ,1,CTREE,0.0326665521067501
HMEQ,1,RF,0.0422285803912235
HMEQ,1,LGBM,0.0410685016721239
HMEQ,1,RE_boosting,0.0373654752987708
HMEQ,1,RE_RF,0.0381504530941981
HMEQ,1,RE_bag,0.0362693198706236
HMEQ,1,SRE_RF,0.0383049545327031
HMEQ,1,SRE_bag,0.035805314756068
HMEQ,1,SRE_boosting,0.037317539579318
HMEQ,1,SRE_PLTR,0.0362878808445151
HMEQ,1,PLTR,0.036206400463886
HMEQ,2,LRR,0.0305022701894007
HMEQ,2,GAM,0.0327817969645046
