dataset,nr_fold,algorithm,metric
TH02,1,LDA,0.0189663637028136
TH02,1,CTREE,0.0150155605578617
TH02,1,RF,0.0170515157804342
TH02,1,LGBM,0.0173075743694037
TH02,1,RE_boosting,0.0166019190232735
TH02,1,RE_RF,0.0186470249510368
TH02,1,RE_bag,0.0174779752024073
TH02,1,SRE_RF,0.0185391215392629
TH02,1,SRE_bag,0.0117453578657691
TH02,1,SRE_boosting,0.0172079921003654
TH02,1,SRE_PLTR,0.0192697268014201
TH02,1,PLTR,0.0187452352149602
TH02,2,LRR,0.0165717999635774
TH02,2,GAM,0.0146033680632308
TH02,2,LDA,0.0164638773157866
TH02,2,CTREE,0.01302528942653
TH02,2,RF,0.0161362177416182
TH02,2,LGBM,0.0144711446536339
TH02,2,RE_boosting,0.0145747692439669
TH02,2,RE_RF,0.0156608416927986
TH02,2,RE_bag,0.0158909536634884
TH02,2,SRE_RF,0.01265916658441
TH02,2,SRE_bag,0.0138022698113454
TH02,2,SRE_boosting,0.013113633204678
TH02,2,SRE_PLTR,0.0145790375120884
TH02,2,PLTR,0.0145479204401237
TH02,3,LRR,0.0210988881343846
TH02,3,GAM,0.0147809978044593
TH02,3,LDA,0.0196531162277932
TH02,3,CTREE,0.0159521200229473
TH02,3,RF,0.0172189986789017
TH02,3,LGBM,0.0149699539024379
TH02,3,RE_boosting,0.018369264929371
