dataset,nr_fold,algorithm,metric
GC,1,LDA,0.787722195240408
GC,1,CTREE,0.735764934434191
GC,1,RF,0.794026226323458
GC,1,LGBM,0.785594949004371
GC,1,RE_boosting,0.779485186983973
GC,1,RE_RF,0.763477416221467
GC,1,RE_bag,0.784225352112676
GC,1,SRE_RF,0.768926663428849
GC,1,SRE_bag,0.77365711510442
GC,1,SRE_boosting,0.780446818844099
GC,1,SRE_PLTR,0.750947061680427
GC,1,PLTR,0.750791646430306
GC,2,LRR,0.758148667601683
GC,2,GAM,0.762468443197756
GC,2,LDA,0.766863020102852
GC,2,CTREE,0.695165965404395
GC,2,RF,0.757587657784011
GC,2,LGBM,0.75505376344086
GC,2,RE_boosting,0.756877045348294
GC,2,RE_RF,0.741935483870968
GC,2,RE_bag,0.770799438990182
GC,2,SRE_RF,0.730752688172043
GC,2,SRE_bag,0.733529686769518
GC,2,SRE_boosting,0.744497428705002
GC,2,SRE_PLTR,0.739504441327723
GC,2,PLTR,0.738849929873773
GC,3,LRR,0.770021436816358
GC,3,GAM,0.78183916891112
GC,3,LDA,0.79301562872167
GC,3,CTREE,0.71529342787519
GC,3,RF,0.757965517873175
GC,3,LGBM,0.715989666355192
GC,3,RE_boosting,0.750801590355265
GC,3,RE_RF,0.727285219589952
GC,3,RE_bag,0.756032539987907
GC,3,SRE_RF,0.720267868594148
GC,3,SRE_bag,0.74091683614577
GC,3,SRE_boosting,0.758918265266861
GC,3,SRE_PLTR,0.744004104142619
GC,3,PLTR,0.743985782077356
GC,4,LRR,0.762390641503418
GC,4,GAM,0.743587955120668
GC,4,LDA,0.753861176986389
GC,4,CTREE,0.704816756013472
GC,4,RF,0.745650570955978
GC,4,LGBM,0.70101038282947
GC,4,RE_boosting,0.744753781462365
GC,4,RE_RF,0.72487494768728
GC,4,RE_bag,0.738546005301022
GC,4,SRE_RF,0.737649215807409
GC,4,SRE_bag,0.735706171904582
GC,4,SRE_boosting,0.734341059008749
GC,4,SRE_PLTR,0.720909145259969
GC,4,PLTR,0.720909145259969
GC,5,LRR,0.78166591046582
GC,5,GAM,0.783480792498488
GC,5,LDA,0.777771476104053
GC,5,CTREE,0.720016636418633
GC,5,RF,0.759244555353902
GC,5,LGBM,0.752174077434967
GC,5,RE_boosting,0.763857380520266
GC,5,RE_RF,0.779832123411978
GC,5,RE_bag,0.75041591046582
GC,5,SRE_RF,0.750103977616455
GC,5,SRE_bag,0.748033877797943
GC,5,SRE_boosting,0.776107834240774
GC,5,SRE_PLTR,0.758412734422263
GC,5,PLTR,0.752174077434967
GC,6,LRR,0.780923679361179
GC,6,GAM,0.789072097665848
GC,6,LDA,0.796491093366093
GC,6,CTREE,0.740805436117936
GC,6,RF,0.771633138820639
GC,6,LGBM,0.776556741400491
GC,6,RE_boosting,0.745239557739558
GC,6,RE_RF,0.73741746007371
GC,6,RE_bag,0.765605804668305
GC,6,SRE_RF,0.708701243857494
GC,6,SRE_bag,0.735133215601966
GC,6,SRE_boosting,0.757822097665848
GC,6,SRE_PLTR,0.723212914619165
GC,6,PLTR,0.725199631449631
GMSC,1,LRR,0.863380934969995
GMSC,1,GAM,0.812057882564442
GMSC,1,LDA,0.703329115028464
GMSC,1,CTREE,0.817023369511925
GMSC,1,RF,0.853152171540249
GMSC,1,LGBM,0.859164361503089
GMSC,1,RE_boosting,0.856962789609535
GMSC,1,RE_RF,0.862488443765579
GMSC,1,RE_bag,0.860315229437624
GMSC,1,SRE_RF,0.863454461083769
GMSC,1,SRE_bag,0.86074283906541
GMSC,1,SRE_boosting,0.861684289185681
GMSC,1,SRE_PLTR,0.862152680362014
GMSC,1,PLTR,0.814980466620934
GMSC,2,LRR,0.858690363653407
GMSC,2,GAM,0.796160684230205
GMSC,2,LDA,0.690562658927532
GMSC,2,CTREE,0.80837937709303
GMSC,2,RF,0.854760391375649
GMSC,2,LGBM,0.825026681155394
GMSC,2,RE_boosting,0.849676784796485
GMSC,2,RE_RF,0.856904341843386
GMSC,2,RE_bag,0.850709363266014
GMSC,2,SRE_RF,0.85308558060142
GMSC,2,SRE_bag,0.854008424754571
GMSC,2,SRE_boosting,0.858365168942678
GMSC,2,SRE_PLTR,0.858061597623354
GMSC,2,PLTR,0.771410550428878
GMSC,3,LRR,0.848138220335961
GMSC,3,GAM,0.799872350833139
GMSC,3,LDA,0.702105875838733
GMSC,3,CTREE,0.82238454913894
GMSC,3,RF,0.845557411287491
GMSC,3,LGBM,0.833817288507995
GMSC,3,RE_boosting,0.84825386987876
GMSC,3,RE_RF,0.847150082440087
GMSC,3,RE_bag,0.844443937900132
GMSC,3,SRE_RF,0.850703251213601
GMSC,3,SRE_bag,0.849086964143713
GMSC,3,SRE_boosting,0.851245903921824
GMSC,3,SRE_PLTR,0.849652958961491
GMSC,3,PLTR,0.707489004394683
GMSC,4,LRR,0.865603502780099
GMSC,4,GAM,0.810137549732519
GMSC,4,LDA,0.69118165064442
GMSC,4,CTREE,0.819765006247078
GMSC,4,RF,0.854234636818291
GMSC,4,LGBM,0.852458190621423
GMSC,4,RE_boosting,0.854292442042685
GMSC,4,RE_RF,0.86841055622987
GMSC,4,RE_bag,0.868851853292505
GMSC,4,SRE_RF,0.865859404560002
GMSC,4,SRE_bag,0.866583918355641
GMSC,4,SRE_boosting,0.865576404325967
GMSC,4,SRE_PLTR,0.867613334864222
GMSC,4,PLTR,0.702879775453044
GMSC,5,LRR,0.858725593806499
GMSC,5,GAM,0.804418213667741
GMSC,5,LDA,0.689913592858985
GMSC,5,CTREE,0.813944442031599
GMSC,5,RF,0.850292629190911
GMSC,5,LGBM,0.841255788818259
GMSC,5,RE_boosting,0.847492959212212
GMSC,5,RE_RF,0.855465315137542
GMSC,5,RE_bag,0.849360571490476
GMSC,5,SRE_RF,0.859124237829346
GMSC,5,SRE_bag,0.853301412437735
GMSC,5,SRE_boosting,0.85856498222782
GMSC,5,SRE_PLTR,0.858390907671177
GMSC,5,PLTR,0.701686529979324
GMSC,6,LRR,0.862528214218943
GMSC,6,GAM,0.806567740133254
GMSC,6,LDA,0.706867419055249
GMSC,6,CTREE,0.812637648088258
GMSC,6,RF,0.847364719079506
GMSC,6,LGBM,0.850983719122629
GMSC,6,RE_boosting,0.849770139823109
GMSC,6,RE_RF,0.863011563903896
GMSC,6,RE_bag,0.862445885620345
GMSC,6,SRE_RF,0.861649630798758
GMSC,6,SRE_bag,0.860764730696555
GMSC,6,SRE_boosting,0.859988096406824
GMSC,6,SRE_PLTR,0.861691271495863
GMSC,6,PLTR,0.801823700205049
HMEQ,1,LRR,0.905659572557471
HMEQ,1,GAM,0.936408195641762
HMEQ,1,LDA,0.907860392720306
HMEQ,1,CTREE,0.866750478927203
HMEQ,1,RF,0.96005148467433
HMEQ,1,LGBM,0.950845605842912
HMEQ,1,RE_boosting,0.928713182471264
HMEQ,1,RE_RF,0.931115301724138
HMEQ,1,RE_bag,0.909282956178161
HMEQ,1,SRE_RF,0.920027388649425
HMEQ,1,SRE_bag,0.894395803400383
HMEQ,1,SRE_boosting,0.92725469947318
