"","dataset","nr_fold","algorithm","metric"
"1","LC",1,"RE_RF",0.696418808719822
"2","LC",1,"SRE_RF",0.731759814393678
"3","LC",2,"RE_RF",0.687535313167505
"4","LC",2,"SRE_RF",0.692146121867751
"5","LC",3,"RE_RF",0.707835607015935
"6","LC",3,"SRE_RF",0.700541098246016
"7","LC",4,"RE_RF",0.693289584709076
"8","LC",4,"SRE_RF",0.695306194511703
"9","LC",5,"RE_RF",0.693494548222326
"10","LC",5,"SRE_RF",0.687581960072262
"11","LC",6,"RE_RF",0.708076954819305
"12","LC",6,"SRE_RF",0.719585331633823
